t_s,ecg_mv
268.6640,-0.0588
268.6680,-0.0254
268.6720,-0.0449
268.6760,-0.0468
268.6800,-0.0676
268.6840,-0.0254
268.6880,-0.0480
268.6920,-0.0351
268.6960,-0.0681
268.7000,-0.0547
268.7040,-0.0536
268.7080,-0.0566
268.7120,-0.0374
268.7160,-0.0909
268.7200,-0.0775
268.7240,-0.0615
268.7280,-0.0544
268.7320,-0.0723
268.7360,-0.0520
268.7400,-0.0453
268.7440,-0.0539
268.7480,-0.0484
268.7520,-0.0569
268.7560,-0.0491
268.7600,-0.0225
268.7640,-0.0401
268.7680,-0.0665
268.7720,-0.0616
268.7760,-0.0487
268.7800,-0.0168
268.7840,-0.0460
268.7880,-0.0452
268.7920,-0.0201
268.7960,-0.0089
268.8000,0.0244
268.8040,0.0231
268.8080,0.0761
268.8120,0.0956
268.8160,0.1324
268.8200,0.1902
268.8240,0.2340
268.8280,0.3447
268.8320,0.4345
268.8360,0.5268
268.8400,0.6406
268.8440,0.7181
268.8480,0.8317
268.8520,0.9301
268.8560,0.9879
268.8600,1.0396
268.8640,1.1092
268.8680,1.1072
268.8720,1.1131
268.8760,1.0635
268.8800,0.9846
268.8840,0.9062
268.8880,0.7915
268.8920,0.6463
268.8960,0.5004
268.9000,0.3630
268.9040,0.2237
268.9080,0.0916
268.9120,-0.0552
268.9160,-0.1570
268.9200,-0.2600
268.9240,-0.2934
268.9280,-0.3410
268.9320,-0.3909
268.9360,-0.4243
268.9400,-0.4490
268.9440,-0.4108
268.9480,-0.3722
268.9520,-0.3827
268.9560,-0.3422
268.9600,-0.3002
268.9640,-0.2836
268.9680,-0.2661
268.9720,-0.2398
268.9760,-0.2401
268.9800,-0.1857
268.9840,-0.1931
268.9880,-0.1944
268.9920,-0.2152
268.9960,-0.1951
269.0000,-0.1965
269.0040,-0.1898
269.0080,-0.2363
269.0120,-0.2537
269.0160,-0.2510
269.0200,-0.2387
269.0240,-0.2642
269.0280,-0.2790
269.0320,-0.2813
269.0360,-0.3300
269.0400,-0.3189
269.0440,-0.3171
269.0480,-0.3631
269.0520,-0.3863
269.0560,-0.4188
269.0600,-0.4197
269.0640,-0.4346
269.0680,-0.4359
269.0720,-0.4351
269.0760,-0.4780
269.0800,-0.4736
269.0840,-0.4621
269.0880,-0.4902
269.0920,-0.5000
269.0960,-0.4793
269.1000,-0.5333
269.1040,-0.5128
269.1080,-0.4708
269.1120,-0.5052
269.1160,-0.5080
269.1200,-0.4782
269.1240,-0.4775
269.1280,-0.4753
269.1320,-0.4578
269.1360,-0.4470
269.1400,-0.4296
269.1440,-0.3879
269.1480,-0.3951
269.1520,-0.3893
269.1560,-0.3657
269.1600,-0.3816
269.1640,-0.3350
269.1680,-0.3016
269.1720,-0.2970
269.1760,-0.2801
269.1800,-0.2844
269.1840,-0.2686
269.1880,-0.2380
269.1920,-0.2435
269.1960,-0.2118
269.2000,-0.1900
269.2040,-0.1777
269.2080,-0.2024
269.2120,-0.1964
269.2160,-0.1657
269.2200,-0.1334
269.2240,-0.1303
269.2280,-0.0848
269.2320,-0.1245
269.2360,-0.1028
269.2400,-0.0714
269.2440,-0.0677
269.2480,-0.0222
269.2520,-0.0058
269.2560,0.0068
269.2600,0.0111
269.2640,0.0571
269.2680,0.0440
269.2720,0.0385
269.2760,0.0439
269.2800,0.0478
269.2840,0.1023
269.2880,0.0285
269.2920,0.0469
269.2960,0.0175
269.3000,-0.0114
269.3040,0.0084
269.3080,0.0329
269.3120,-0.0408
269.3160,-0.0525
269.3200,-0.0461
269.3240,-0.0078
269.3280,-0.0444
269.3320,-0.0327
269.3360,-0.0578
269.3400,-0.0531
269.3440,-0.0221
269.3480,-0.0487
269.3520,-0.0611
269.3560,-0.0515
269.3600,-0.0568
269.3640,-0.0363
269.3680,-0.0331
269.3720,-0.0692
269.3760,-0.0251
269.3800,-0.0283
269.3840,-0.0469
269.3880,-0.0531
269.3920,-0.0763
269.3960,-0.0465
269.4000,-0.0552
269.4040,-0.0341
269.4080,-0.0479
269.4120,-0.0702
269.4160,-0.0583
269.4200,-0.0645
269.4240,-0.0580
269.4280,-0.0851
269.4320,-0.1505
269.4360,-0.1892
269.4400,-0.1378
269.4440,-0.1009
269.4480,-0.0219
269.4520,0.0311
269.4560,0.1964
269.4600,0.3877
269.4640,0.6401
269.4680,0.8322
269.4720,0.9311
269.4760,0.8968
269.4800,0.6999
269.4840,0.4541
269.4880,0.1879
269.4920,-0.0264
269.4960,-0.1656
269.5000,-0.2044
269.5040,-0.2375
269.5080,-0.2370
269.5120,-0.1653
269.5160,-0.1583
269.5200,-0.0808
269.5240,-0.0463
269.5280,-0.0719
269.5320,-0.0635
269.5360,-0.0487
269.5400,-0.0466
269.5440,-0.0094
269.5480,-0.0155
269.5520,-0.0446
269.5560,-0.0593
269.5600,-0.0646
269.5640,-0.0242
269.5680,-0.0532
269.5720,-0.0725
269.5760,-0.0488
269.5800,-0.0479
269.5840,-0.0295
269.5880,-0.0409
269.5920,-0.0462
269.5960,-0.0556
269.6000,-0.0558
269.6040,-0.0242
269.6080,-0.0305
269.6120,-0.0704
269.6160,-0.0600
269.6200,-0.0505
269.6240,-0.0400
269.6280,-0.0541
269.6320,-0.0368
269.6360,-0.0722
269.6400,-0.0599
269.6440,-0.0626
269.6480,-0.0358
269.6520,-0.0548
269.6560,-0.0836
269.6600,-0.0099
269.6640,-0.0266
269.6680,-0.0345
269.6720,-0.0245
269.6760,-0.0334
269.6800,-0.0083
269.6840,0.0149
269.6880,0.0166
269.6920,0.0157
269.6960,0.0313
269.7000,0.0434
269.7040,0.0363
269.7080,0.0643
269.7120,0.1100
269.7160,0.0794
269.7200,0.0723
269.7240,0.1015
269.7280,0.0992
269.7320,0.1138
269.7360,0.1497
269.7400,0.1240
269.7440,0.1711
269.7480,0.1945
269.7520,0.2068
269.7560,0.2105
269.7600,0.2349
269.7640,0.2509
269.7680,0.2338
269.7720,0.2461
269.7760,0.2001
269.7800,0.2562
269.7840,0.2877
269.7880,0.2650
269.7920,0.2633
269.7960,0.2457
269.8000,0.2702
269.8040,0.2466
269.8080,0.2368
269.8120,0.2032
269.8160,0.1885
269.8200,0.2248
269.8240,0.1754
269.8280,0.1791
269.8320,0.1654
269.8360,0.1318
269.8400,0.1577
269.8440,0.1205
269.8480,0.1317
269.8520,0.0686
269.8560,0.0555
269.8600,0.0546
269.8640,0.0692
269.8680,0.0340
269.8720,0.0124
269.8760,-0.0028
269.8800,0.0114
269.8840,0.0243
269.8880,0.0287
269.8920,0.0031
269.8960,-0.0320
269.9000,-0.0370
269.9040,-0.0080
269.9080,-0.0325
269.9120,-0.0324
269.9160,-0.0299
269.9200,-0.0590
269.9240,-0.0166
269.9280,-0.0201
269.9320,-0.0510
269.9360,-0.0447
269.9400,-0.0473
269.9440,-0.0098
269.9480,-0.0067
269.9520,-0.0299
269.9560,-0.0376
269.9600,-0.0275
269.9640,-0.0397
269.9680,-0.0350
269.9720,-0.0401
269.9760,-0.0807
269.9800,-0.0310
269.9840,-0.0062
269.9880,-0.0115
269.9920,-0.0193
269.9960,-0.0580
270.0000,-0.0072
270.0040,0.0368
270.0080,0.0093
270.0120,-0.0077
270.0160,-0.0169
270.0200,-0.0210
270.0240,-0.0145
270.0280,-0.0067
270.0320,-0.0169
270.0360,-0.0374
270.0400,0.0000
270.0440,0.0127
270.0480,0.0028
270.0520,-0.0324
270.0560,-0.0351
270.0600,-0.0348
270.0640,-0.0415
270.0680,-0.0426
270.0720,-0.0254
270.0760,-0.0451
270.0800,-0.0372
270.0840,-0.0428
270.0880,-0.0397
270.0920,-0.0550
270.0960,-0.0637
270.1000,-0.0451
270.1040,-0.0395
270.1080,-0.0400
270.1120,-0.0433
270.1160,-0.0324
270.1200,-0.0511
270.1240,-0.0356
270.1280,-0.0330
270.1320,-0.0255
270.1360,-0.0492
270.1400,-0.0168
270.1440,0.0016
270.1480,0.0057
270.1520,-0.0208
270.1560,-0.0263
270.1600,-0.0162
270.1640,0.0118
270.1680,0.0018
270.1720,-0.0233
270.1760,-0.0101
270.1800,0.0040
270.1840,0.0026
270.1880,0.0140
270.1920,-0.0179
270.1960,0.0022
270.2000,0.0045
270.2040,-0.0034
270.2080,-0.0071
270.2120,-0.0179
270.2160,-0.0437
270.2200,-0.0325
270.2240,0.0024
270.2280,-0.0184
270.2320,-0.0436
270.2360,-0.0654
270.2400,-0.0463
270.2440,-0.0113
270.2480,-0.0310
270.2520,-0.0465
270.2560,-0.0657
270.2600,-0.0641
270.2640,-0.0364
270.2680,-0.0142
270.2720,-0.0188
270.2760,-0.0390
270.2800,-0.0078
270.2840,0.0032
270.2880,-0.0149
270.2920,-0.0277
270.2960,-0.0449
270.3000,-0.0239
270.3040,-0.0178
270.3080,0.0010
270.3120,-0.0223
270.3160,-0.0239
270.3200,0.0170
270.3240,0.0148
270.3280,0.0085
270.3320,0.0075
270.3360,0.0433
270.3400,0.0113
270.3440,0.0306
270.3480,0.0089
270.3520,0.0274
270.3560,0.0290
270.3600,0.0022
270.3640,0.0198
270.3680,0.0186
270.3720,-0.0002
270.3760,-0.0167
270.3800,0.0309
270.3840,-0.0280
270.3880,0.0159
270.3920,-0.0283
270.3960,-0.0300
270.4000,-0.0248
270.4040,-0.0069
270.4080,0.0041
270.4120,-0.0379
270.4160,-0.0362
270.4200,-0.0524
270.4240,-0.0373
270.4280,0.0142
270.4320,-0.0259
270.4360,-0.0450
270.4400,0.0057
270.4440,-0.0054
270.4480,-0.0021
270.4520,-0.0179
270.4560,-0.0312
270.4600,0.0044
270.4640,-0.0101
270.4680,0.0074
270.4720,0.0011
270.4760,-0.0030
270.4800,0.0341
270.4840,-0.0081
270.4880,0.0108
270.4920,-0.0195
270.4960,0.0109
270.5000,0.0440
270.5040,0.0392
270.5080,0.0296
270.5120,0.0358
270.5160,0.0382
270.5200,0.0391
270.5240,0.0336
270.5280,0.0374
270.5320,0.0046
270.5360,0.0111
270.5400,0.0102
270.5440,0.0156
270.5480,0.0111
270.5520,0.0082
270.5560,0.0026
270.5600,0.0107
270.5640,0.0129
270.5680,0.0136
270.5720,-0.0176
270.5760,-0.0060
270.5800,-0.0001
270.5840,-0.0097
270.5880,-0.0063
270.5920,-0.0413
270.5960,0.0017
270.6000,0.0023
270.6040,0.0015
270.6080,0.0296
270.6120,-0.0141
270.6160,-0.0196
270.6200,-0.0115
270.6240,0.0575
270.6280,0.0221
270.6320,0.0149
270.6360,0.0359
270.6400,0.0418
270.6440,0.0567
270.6480,0.0320
270.6520,0.0305
270.6560,0.0294
270.6600,0.0429
270.6640,0.0564
270.6680,0.0638
270.6720,0.0362
270.6760,0.0324
270.6800,0.0345
270.6840,0.0478
270.6880,0.0345
270.6920,0.0350
270.6960,0.0438
270.7000,0.0678
270.7040,0.0290
270.7080,0.0325
270.7120,0.0189
270.7160,0.0164
270.7200,0.0135
270.7240,0.0187
270.7280,0.0093
270.7320,0.0061
270.7360,-0.0158
270.7400,0.0041
270.7440,0.0277
270.7480,-0.0234
270.7520,-0.0274
270.7560,-0.0101
270.7600,-0.0073
270.7640,-0.0133
270.7680,-0.0392
270.7720,-0.0692
270.7760,-0.1005
270.7800,-0.0704
270.7840,-0.0237
270.7880,0.0530
270.7920,0.1302
270.7960,0.2955
270.8000,0.4819
270.8040,0.7381
270.8080,0.9547
270.8120,1.0680
270.8160,0.9954
270.8200,0.8092
270.8240,0.5818
270.8280,0.3470
270.8320,0.1018
270.8360,-0.0726
270.8400,-0.1304
270.8440,-0.1386
270.8480,-0.1241
270.8520,-0.0607
270.8560,-0.0315
270.8600,0.0169
270.8640,0.0529
270.8680,0.0365
270.8720,0.0356
270.8760,0.0240
270.8800,0.0177
270.8840,0.0569
270.8880,0.0613
270.8920,0.0259
270.8960,0.0237
270.9000,0.0234
270.9040,0.0157
270.9080,0.0557
270.9120,0.0184
270.9160,0.0508
270.9200,0.0089
270.9240,0.0350
270.9280,0.0474
270.9320,0.0356
270.9360,0.0045
270.9400,0.0527
270.9440,0.0357
270.9480,0.0614
270.9520,0.0433
270.9560,0.0613
270.9600,0.0756
270.9640,0.0730
270.9680,0.0599
270.9720,0.0672
270.9760,0.0755
270.9800,0.0858
270.9840,0.1372
270.9880,0.1167
270.9920,0.1202
270.9960,0.1649
271.0000,0.1600
271.0040,0.1811
271.0080,0.1935
271.0120,0.2029
271.0160,0.2086
271.0200,0.2571
271.0240,0.2594
271.0280,0.2817
271.0320,0.2908
271.0360,0.3100
271.0400,0.3225
271.0440,0.3427
271.0480,0.3295
271.0520,0.3665
271.0560,0.3582
271.0600,0.3446
271.0640,0.3913
271.0680,0.3635
271.0720,0.3331
271.0760,0.3314
271.0800,0.3317
271.0840,0.3216
271.0880,0.3237
271.0920,0.2930
271.0960,0.3002
271.1000,0.2681
271.1040,0.2657
271.1080,0.2542
271.1120,0.2228
271.1160,0.1994
271.1200,0.1767
271.1240,0.2048
271.1280,0.1859
271.1320,0.1519
271.1360,0.1740
271.1400,0.1676
271.1440,0.1390
271.1480,0.1311
271.1520,0.1101
271.1560,0.1136
271.1600,0.1151
271.1640,0.1135
271.1680,0.1025
271.1720,0.0918
271.1760,0.0750
271.1800,0.1183
271.1840,0.1081
271.1880,0.0747
271.1920,0.0781
271.1960,0.0820
271.2000,0.0766
271.2040,0.0968
271.2080,0.0841
271.2120,0.0834
271.2160,0.0520
271.2200,0.1038
271.2240,0.0618
271.2280,0.0767
271.2320,0.0524
271.2360,0.0420
271.2400,0.0467
271.2440,0.0610
271.2480,0.0605
271.2520,0.0264
271.2560,0.0181
271.2600,0.0546
271.2640,0.0650
271.2680,0.0617
271.2720,0.0332
271.2760,0.0616
271.2800,0.0872
271.2840,0.0663
271.2880,0.0848
271.2920,0.0740
271.2960,0.0834
271.3000,0.0778
271.3040,0.1193
271.3080,0.1277
271.3120,0.1005
271.3160,0.1003
271.3200,0.1319
271.3240,0.1049
271.3280,0.0982
271.3320,0.1311
271.3360,0.1033
271.3400,0.1330
271.3440,0.1335
271.3480,0.1563
271.3520,0.1124
271.3560,0.1130
271.3600,0.1332
271.3640,0.0933
271.3680,0.1172
271.3720,0.0854
271.3760,0.0785
271.3800,0.0873
271.3840,0.0981
271.3880,0.0713
271.3920,0.0970
271.3960,0.0714
271.4000,0.0954
271.4040,0.0841
271.4080,0.0641
271.4120,0.0530
271.4160,0.0636
271.4200,0.0647
271.4240,0.0908
271.4280,0.0686
271.4320,0.0608
271.4360,0.0764
271.4400,0.0700
271.4440,0.0847
271.4480,0.0784
271.4520,0.1018
271.4560,0.0537
271.4600,0.0804
271.4640,0.1049
271.4680,0.1164
271.4720,0.0916
271.4760,0.0938
271.4800,0.1145
271.4840,0.1070
271.4880,0.1383
271.4920,0.1258
271.4960,0.1105
271.5000,0.1478
271.5040,0.1232
271.5080,0.1262
271.5120,0.1240
271.5160,0.1416
271.5200,0.0983
271.5240,0.1213
271.5280,0.1235
271.5320,0.1078
271.5360,0.1181
271.5400,0.1043
271.5440,0.1330
271.5480,0.0880
271.5520,0.0915
271.5560,0.1258
271.5600,0.0718
271.5640,0.0973
271.5680,0.0980
271.5720,0.0805
271.5760,0.0604
271.5800,0.1102
271.5840,0.0721
271.5880,0.0734
271.5920,0.0724
271.5960,0.0826
271.6000,0.0850
271.6040,0.1096
271.6080,0.0976
271.6120,0.0819
271.6160,0.0722
271.6200,0.1334
271.6240,0.0869
271.6280,0.1067
271.6320,0.0992
271.6360,0.1012
271.6400,0.0985
271.6440,0.1437
271.6480,0.1052
271.6520,0.1005
271.6560,0.0528
271.6600,0.0630
271.6640,0.0421
271.6680,0.0443
271.6720,0.1213
271.6760,0.1458
271.6800,0.2461
271.6840,0.4186
271.6880,0.6201
271.6920,0.8517
271.6960,1.0181
271.7000,1.1633
271.7040,1.0491
271.7080,0.8575
271.7120,0.5624
271.7160,0.3229
271.7200,0.1485
271.7240,0.0065
271.7280,-0.0849
271.7320,-0.1371
271.7360,-0.0817
271.7400,-0.0030
271.7440,0.0388
271.7480,0.0750
271.7520,0.0651
271.7560,0.0385
271.7600,0.1132
271.7640,0.0936
271.7680,0.1157
271.7720,0.0877
271.7760,0.0854
271.7800,0.1244
271.7840,0.1357
271.7880,0.1178
271.7920,0.0985
271.7960,0.1026
271.8000,0.1130
271.8040,0.1247
271.8080,0.1426
271.8120,0.0960
271.8160,0.1500
271.8200,0.1423
271.8240,0.1492
271.8280,0.1600
271.8320,0.1343
271.8360,0.1385
271.8400,0.1423
271.8440,0.1738
271.8480,0.1570
271.8520,0.1370
271.8560,0.1296
271.8600,0.1669
271.8640,0.1762
271.8680,0.1737
271.8720,0.1613
271.8760,0.1682
271.8800,0.1861
271.8840,0.1887
271.8880,0.1721
271.8920,0.1912
271.8960,0.1893
271.9000,0.2024
271.9040,0.2455
271.9080,0.2114
271.9120,0.2477
271.9160,0.2267
271.9200,0.2667
271.9240,0.3194
271.9280,0.3224
271.9320,0.3179
271.9360,0.3604
271.9400,0.3415
271.9440,0.3835
271.9480,0.3892
271.9520,0.3765
271.9560,0.3904
271.9600,0.4097
271.9640,0.4139
271.9680,0.4223
271.9720,0.4106
271.9760,0.3884
271.9800,0.4065
271.9840,0.3844
271.9880,0.3859
271.9920,0.3980
271.9960,0.3470
272.0000,0.3521
272.0040,0.3501
272.0080,0.3657
272.0120,0.2861
272.0160,0.3102
272.0200,0.2377
272.0240,0.2575
272.0280,0.2507
272.0320,0.2094
272.0360,0.2103
272.0400,0.1875
272.0440,0.1918
272.0480,0.1826
272.0520,0.1601
272.0560,0.1072
272.0600,0.1340
272.0640,0.1416
272.0680,0.1203
272.0720,0.1021
272.0760,0.0788
272.0800,0.1086
272.0840,0.1160
272.0880,0.1146
272.0920,0.1037
272.0960,0.0918
272.1000,0.1027
272.1040,0.0783
272.1080,0.0963
272.1120,0.1113
272.1160,0.1000
272.1200,0.1079
272.1240,0.1371
272.1280,0.1189
272.1320,0.1255
272.1360,0.0757
272.1400,0.0955
272.1440,0.1246
272.1480,0.1411
272.1520,0.1159
272.1560,0.1239
272.1600,0.1366
272.1640,0.1550
272.1680,0.1101
272.1720,0.1243
272.1760,0.1131
272.1800,0.1285
272.1840,0.1556
272.1880,0.1357
272.1920,0.1269
272.1960,0.1159
272.2000,0.1091
272.2040,0.1387
272.2080,0.1342
272.2120,0.1074
272.2160,0.1126
272.2200,0.1182
272.2240,0.1224
272.2280,0.1069
272.2320,0.0812
272.2360,0.0902
272.2400,0.1156
272.2440,0.0951
272.2480,0.0929
272.2520,0.0837
272.2560,0.0732
272.2600,0.0594
272.2640,0.0742
272.2680,0.0781
272.2720,0.0462
272.2760,0.0608
272.2800,0.0995
272.2840,0.1161
272.2880,0.0808
272.2920,0.0997
272.2960,0.0795
272.3000,0.1247
272.3040,0.1536
272.3080,0.1000
272.3120,0.1069
272.3160,0.0887
272.3200,0.1125
272.3240,0.1129
272.3280,0.1550
272.3320,0.1073
272.3360,0.1033
272.3400,0.1544
272.3440,0.1310
272.3480,0.1458
272.3520,0.1096
272.3560,0.1317
272.3600,0.1066
272.3640,0.1080
272.3680,0.0871
272.3720,0.1052
272.3760,0.0893
272.3800,0.1148
272.3840,0.1204
272.3880,0.1023
272.3920,0.0988
272.3960,0.0643
272.4000,0.1175
272.4040,0.1088
272.4080,0.0929
272.4120,0.0672
272.4160,0.0651
272.4200,0.0682
272.4240,0.0869
272.4280,0.0832
272.4320,0.0613
272.4360,0.0667
272.4400,0.0875
272.4440,0.0509
272.4480,0.0942
272.4520,0.0934
272.4560,0.0924
272.4600,0.0847
272.4640,0.1101
272.4680,0.0947
272.4720,0.0755
272.4760,0.0936
272.4800,0.0771
272.4840,0.1163
272.4880,0.0978
272.4920,0.1071
272.4960,0.0784
272.5000,0.0957
272.5040,0.1019
272.5080,0.1119
272.5120,0.1233
272.5160,0.1099
272.5200,0.0974
272.5240,0.0827
272.5280,0.1095
272.5320,0.1076
272.5360,0.0886
272.5400,0.0860
272.5440,0.1026
272.5480,0.0940
272.5520,0.0931
272.5560,0.0628
272.5600,0.0880
272.5640,0.0633
272.5680,0.0817
272.5720,0.0665
272.5760,0.0548
272.5800,0.0365
272.5840,0.0694
272.5880,0.0847
272.5920,0.0566
272.5960,0.0186
272.6000,0.0206
272.6040,0.0358
272.6080,-0.0033
272.6120,-0.0556
272.6160,-0.0320
272.6200,0.0202
272.6240,0.0654
272.6280,0.1503
272.6320,0.2577
272.6360,0.4464
272.6400,0.6678
272.6440,0.9350
272.6480,1.0575
272.6520,1.0700
272.6560,0.9275
272.6600,0.6626
272.6640,0.4129
272.6680,0.2060
272.6720,0.0241
272.6760,-0.0882
272.6800,-0.1280
272.6840,-0.0941
272.6880,-0.0378
272.6920,-0.0098
272.6960,0.0091
272.7000,0.0601
272.7040,0.0893
272.7080,0.0793
272.7120,0.0561
272.7160,0.0346
272.7200,0.0443
272.7240,0.0606
272.7280,0.0566
272.7320,0.0355
272.7360,0.0455
272.7400,0.0274
272.7440,0.0060
272.7480,0.0581
272.7520,0.0332
272.7560,0.0064
272.7600,0.0740
272.7640,0.0347
272.7680,0.0448
272.7720,0.0503
272.7760,0.0530
272.7800,0.0412
272.7840,0.0422
272.7880,0.0520
272.7920,0.0690
272.7960,0.0539
272.8000,0.0948
272.8040,0.0767
272.8080,0.0682
272.8120,0.0612
272.8160,0.0929
272.8200,0.1193
272.8240,0.1462
272.8280,0.1483
272.8320,0.1416
272.8360,0.1306
272.8400,0.1477
272.8440,0.2040
272.8480,0.1447
272.8520,0.1638
272.8560,0.1989
272.8600,0.2125
272.8640,0.2514
272.8680,0.2433
272.8720,0.2785
272.8760,0.2567
272.8800,0.2579
272.8840,0.3070
272.8880,0.3107
272.8920,0.2865
272.8960,0.3005
272.9000,0.3172
272.9040,0.3590
272.9080,0.3311
272.9120,0.2969
272.9160,0.2780
272.9200,0.3233
272.9240,0.3128
272.9280,0.2825
272.9320,0.2417
272.9360,0.2507
272.9400,0.2522
272.9440,0.2387
272.9480,0.2083
272.9520,0.2153
272.9560,0.1824
272.9600,0.1709
272.9640,0.1599
272.9680,0.1638
272.9720,0.1274
272.9760,0.1010
272.9800,0.1010
272.9840,0.1229
272.9880,0.0996
272.9920,0.0716
272.9960,0.0643
273.0000,0.0749
273.0040,0.0706
273.0080,0.1010
273.0120,0.0339
273.0160,0.0517
273.0200,0.0652
273.0240,0.0553
273.0280,0.0586
273.0320,0.0190
273.0360,0.0154
273.0400,0.0098
273.0440,0.0358
273.0480,0.0403
273.0520,0.0003
273.0560,0.0095
273.0600,0.0052
273.0640,-0.0069
273.0680,-0.0018
273.0720,-0.0160
273.0760,-0.0048
273.0800,-0.0146
273.0840,0.0071
273.0880,-0.0024
273.0920,-0.0207
273.0960,-0.0199
273.1000,0.0014
273.1040,0.0125
273.1080,0.0113
273.1120,-0.0173
273.1160,-0.0343
273.1200,-0.0028
273.1240,0.0156
273.1280,-0.0083
273.1320,-0.0010
273.1360,-0.0191
273.1400,0.0055
273.1440,0.0083
273.1480,0.0056
273.1520,0.0368
273.1560,-0.0055
273.1600,-0.0041
273.1640,-0.0081
273.1680,0.0054
273.1720,0.0014
273.1760,0.0272
273.1800,0.0168
273.1840,0.0217
273.1880,0.0374
273.1920,0.0168
273.1960,-0.0146
273.2000,0.0176
273.2040,0.0257
273.2080,0.0068
273.2120,-0.0238
273.2160,-0.0210
273.2200,-0.0155
273.2240,-0.0116
273.2280,-0.0391
273.2320,-0.0390
273.2360,-0.0481
273.2400,-0.0276
273.2440,-0.0258
273.2480,-0.0049
273.2520,-0.0204
273.2560,-0.0524
273.2600,-0.0171
273.2640,-0.0117
273.2680,-0.0433
273.2720,-0.0196
273.2760,-0.0244
273.2800,-0.0532
273.2840,-0.0650
273.2880,-0.0322
273.2920,-0.0483
273.2960,-0.0351
273.3000,-0.0257
273.3040,-0.0135
273.3080,-0.0051
273.3120,-0.0049
273.3160,-0.0499
273.3200,-0.0218
273.3240,-0.0064
273.3280,-0.0063
273.3320,-0.0302
273.3360,-0.0460
273.3400,0.0024
273.3440,-0.0236
273.3480,-0.0192
273.3520,-0.0186
273.3560,-0.0172
273.3600,-0.0488
273.3640,-0.0247
273.3680,-0.0297
273.3720,-0.0488
273.3760,-0.0635
273.3800,-0.0221
273.3840,-0.0424
273.3880,-0.0697
273.3920,-0.0495
273.3960,-0.0536
273.4000,-0.0465
273.4040,-0.0577
273.4080,-0.0404
273.4120,-0.0553
273.4160,-0.0700
273.4200,-0.0390
273.4240,-0.0741
273.4280,-0.0650
273.4320,-0.0699
273.4360,-0.1014
273.4400,-0.0817
273.4440,-0.0580
273.4480,-0.0483
273.4520,-0.0676
273.4560,-0.0761
273.4600,-0.0556
273.4640,-0.0547
273.4680,-0.0448
273.4720,-0.0500
273.4760,-0.0590
273.4800,-0.0396
273.4840,-0.0417
273.4880,-0.0728
273.4920,-0.0504
273.4960,-0.0577
273.5000,-0.0203
273.5040,-0.0515
273.5080,-0.0326
273.5120,-0.0415
273.5160,-0.0487
273.5200,-0.1000
273.5240,-0.0740
273.5280,-0.1099
273.5320,-0.1703
273.5360,-0.1522
273.5400,-0.1127
273.5440,-0.0680
273.5480,-0.0035
273.5520,0.1066
273.5560,0.2809
273.5600,0.5253
273.5640,0.7613
273.5680,0.8885
273.5720,0.8954
273.5760,0.7470
273.5800,0.4882
273.5840,0.2375
273.5880,0.0624
273.5920,-0.1479
273.5960,-0.2611
273.6000,-0.3020
273.6040,-0.2925
273.6080,-0.2269
273.6120,-0.1785
273.6160,-0.1364
273.6200,-0.0767
273.6240,-0.0815
273.6280,-0.0725
273.6320,-0.0948
273.6360,-0.0850
273.6400,-0.0882
273.6440,-0.0541
273.6480,-0.0538
273.6520,-0.0782
273.6560,-0.0701
273.6600,-0.0599
273.6640,-0.0740
273.6680,-0.0491
273.6720,-0.0906
273.6760,-0.0611
273.6800,-0.0737
273.6840,-0.0362
273.6880,-0.0639
273.6920,-0.0822
273.6960,-0.0889
273.7000,-0.0467
273.7040,-0.0546
273.7080,-0.0858
273.7120,-0.0684
273.7160,-0.0365
273.7200,-0.0484
273.7240,-0.0189
273.7280,-0.0489
273.7320,-0.0047
273.7360,-0.0439
273.7400,-0.0414
273.7440,0.0286
273.7480,0.0428
273.7520,0.0296
273.7560,0.0556
273.7600,0.0784
273.7640,0.1224
273.7680,0.1354
273.7720,0.1556
273.7760,0.1527
273.7800,0.1880
273.7840,0.1657
273.7880,0.2164
273.7920,0.1751
273.7960,0.1714
273.8000,0.1956
273.8040,0.2032
273.8080,0.1757
273.8120,0.1609
273.8160,0.1508
273.8200,0.1120
273.8240,0.1309
273.8280,0.1089
273.8320,0.0605
273.8360,0.0447
273.8400,0.0427
273.8440,0.0016
273.8480,0.0321
273.8520,-0.0288
273.8560,-0.0427
273.8600,-0.0369
273.8640,-0.0669
273.8680,-0.0716
273.8720,-0.0818
273.8760,-0.0892
273.8800,-0.1003
273.8840,-0.0891
273.8880,-0.0718
273.8920,-0.0890
273.8960,-0.1266
273.9000,-0.1153
273.9040,-0.1317
273.9080,-0.1171
273.9120,-0.1124
273.9160,-0.1473
273.9200,-0.1522
273.9240,-0.1258
273.9280,-0.1400
273.9320,-0.1533
273.9360,-0.1377
273.9400,-0.1340
273.9440,-0.1048
273.9480,-0.1562
273.9520,-0.1191
273.9560,-0.1662
273.9600,-0.1293
273.9640,-0.1174
273.9680,-0.1200
273.9720,-0.1059
273.9760,-0.1571
273.9800,-0.1412
273.9840,-0.1176
273.9880,-0.0976
273.9920,-0.0763
273.9960,-0.1352
274.0000,-0.1048
274.0040,-0.1100
274.0080,-0.0912
274.0120,-0.1291
274.0160,-0.1082
274.0200,-0.1113
274.0240,-0.1086
274.0280,-0.0990
274.0320,-0.1467
274.0360,-0.1009
