t_s,ecg_mv
45.2040,-0.0034
45.2080,-0.0521
45.2120,-0.0695
45.2160,-0.0685
45.2200,-0.0647
45.2240,-0.0510
45.2280,-0.0838
45.2320,-0.0708
45.2360,-0.0781
45.2400,-0.0704
45.2440,-0.0879
45.2480,-0.0829
45.2520,-0.0898
45.2560,-0.0740
45.2600,-0.0858
45.2640,-0.0759
45.2680,-0.0605
45.2720,-0.0838
45.2760,-0.0870
45.2800,-0.0586
45.2840,-0.0625
45.2880,-0.0906
45.2920,-0.1336
45.2960,-0.2092
45.3000,-0.1852
45.3040,-0.1443
45.3080,-0.1598
45.3120,-0.0367
45.3160,0.0610
45.3200,0.2069
45.3240,0.4535
45.3280,0.6931
45.3320,0.8578
45.3360,0.9074
45.3400,0.8093
45.3440,0.5944
45.3480,0.3311
45.3520,0.1055
45.3560,-0.1101
45.3600,-0.2408
45.3640,-0.2851
45.3680,-0.2735
45.3720,-0.2990
45.3760,-0.2043
45.3800,-0.1570
45.3840,-0.1137
45.3880,-0.0691
45.3920,-0.1217
45.3960,-0.1212
45.4000,-0.0720
45.4040,-0.1084
45.4080,-0.0897
45.4120,-0.0979
45.4160,-0.0883
45.4200,-0.1086
45.4240,-0.0926
45.4280,-0.0877
45.4320,-0.0741
45.4360,-0.0736
45.4400,-0.1053
45.4440,-0.1039
45.4480,-0.1020
45.4520,-0.0904
45.4560,-0.0894
45.4600,-0.0759
45.4640,-0.0733
45.4680,-0.0758
45.4720,-0.0814
45.4760,-0.0734
45.4800,-0.0724
45.4840,-0.0683
45.4880,-0.0760
45.4920,-0.0866
45.4960,-0.0703
45.5000,-0.0634
45.5040,-0.0371
45.5080,-0.0383
45.5120,-0.0201
45.5160,0.0203
45.5200,-0.0250
45.5240,0.0087
45.5280,0.0205
45.5320,0.0331
45.5360,0.0753
45.5400,0.0691
45.5440,0.0844
45.5480,0.0902
45.5520,0.1289
45.5560,0.1368
45.5600,0.1609
45.5640,0.1839
45.5680,0.2077
45.5720,0.1853
45.5760,0.2167
45.5800,0.2285
45.5840,0.1880
45.5880,0.2209
45.5920,0.2042
45.5960,0.1897
45.6000,0.1917
45.6040,0.2029
45.6080,0.1759
45.6120,0.1369
45.6160,0.0993
45.6200,0.1566
45.6240,0.1017
45.6280,0.1192
45.6320,0.0368
45.6360,0.0294
45.6400,0.0175
45.6440,0.0107
45.6480,-0.0062
45.6520,-0.0267
45.6560,-0.0249
45.6600,-0.0263
45.6640,-0.0299
45.6680,-0.0455
45.6720,-0.0775
45.6760,-0.0794
45.6800,-0.0606
45.6840,-0.0608
45.6880,-0.0958
45.6920,-0.0794
45.6960,-0.1027
45.7000,-0.0688
45.7040,-0.0685
45.7080,-0.0995
45.7120,-0.0859
45.7160,-0.0699
45.7200,-0.0941
45.7240,-0.0876
45.7280,-0.0551
45.7320,-0.1090
45.7360,-0.0847
45.7400,-0.0845
45.7440,-0.0549
45.7480,-0.0931
45.7520,-0.0909
45.7560,-0.1097
45.7600,-0.0734
45.7640,-0.0637
45.7680,-0.0671
45.7720,-0.1044
45.7760,-0.0878
45.7800,-0.1133
45.7840,-0.0542
45.7880,-0.1067
45.7920,-0.1021
45.7960,-0.1043
45.8000,-0.0999
45.8040,-0.0599
45.8080,-0.1155
45.8120,-0.1141
45.8160,-0.0849
45.8200,-0.0912
45.8240,-0.0906
45.8280,-0.1015
45.8320,-0.0995
45.8360,-0.0881
45.8400,-0.0932
45.8440,-0.0481
45.8480,-0.0886
45.8520,-0.1001
45.8560,-0.0823
45.8600,-0.0808
45.8640,-0.0968
45.8680,-0.0954
45.8720,-0.0508
45.8760,-0.1019
45.8800,-0.0964
45.8840,-0.0755
45.8880,-0.0947
45.8920,-0.0884
45.8960,-0.1158
45.9000,-0.0787
45.9040,-0.0927
45.9080,-0.0507
45.9120,-0.1061
45.9160,-0.0825
45.9200,-0.1081
45.9240,-0.0803
45.9280,-0.0987
45.9320,-0.0848
45.9360,-0.0988
45.9400,-0.0768
45.9440,-0.0754
45.9480,-0.0951
45.9520,-0.1099
45.9560,-0.0908
45.9600,-0.0629
45.9640,-0.0518
45.9680,-0.0550
45.9720,-0.0783
45.9760,-0.1175
45.9800,-0.0664
45.9840,-0.0700
45.9880,-0.0496
45.9920,-0.0818
45.9960,-0.0396
46.0000,-0.0348
46.0040,-0.0209
46.0080,-0.0188
46.0120,0.0067
46.0160,0.0190
46.0200,0.0339
46.0240,0.0244
46.0280,0.0618
46.0320,0.0270
46.0360,0.0104
46.0400,0.0412
46.0440,0.0195
46.0480,0.0033
46.0520,-0.0182
46.0560,-0.0172
46.0600,-0.0443
46.0640,-0.0449
46.0680,-0.0684
46.0720,-0.0647
46.0760,-0.0969
46.0800,-0.0639
46.0840,-0.0353
46.0880,-0.0592
46.0920,-0.0732
46.0960,-0.0771
46.1000,-0.1020
46.1040,-0.0786
46.1080,-0.0697
46.1120,-0.0948
46.1160,-0.0733
46.1200,-0.0753
46.1240,-0.0745
46.1280,-0.0710
46.1320,-0.1423
46.1360,-0.1220
46.1400,-0.1692
46.1440,-0.1532
46.1480,-0.0931
46.1520,-0.0825
46.1560,0.0088
46.1600,0.1475
46.1640,0.3547
46.1680,0.5912
46.1720,0.8132
46.1760,0.9095
46.1800,0.9240
46.1840,0.7289
46.1880,0.4851
46.1920,0.2032
46.1960,-0.0341
46.2000,-0.1682
46.2040,-0.2508
46.2080,-0.2377
46.2120,-0.2390
46.2160,-0.1962
46.2200,-0.1380
46.2240,-0.0987
46.2280,-0.1033
46.2320,-0.0576
46.2360,-0.0874
46.2400,-0.0491
46.2440,-0.0566
46.2480,-0.0214
46.2520,-0.0954
46.2560,-0.0865
46.2600,-0.0529
46.2640,-0.0631
46.2680,-0.0646
46.2720,-0.0557
46.2760,-0.0588
46.2800,-0.0546
46.2840,-0.0636
46.2880,-0.0582
46.2920,-0.0741
46.2960,-0.0950
46.3000,-0.0645
46.3040,-0.0183
46.3080,-0.0458
46.3120,-0.0572
46.3160,-0.0459
46.3200,-0.0594
46.3240,-0.0042
46.3280,-0.0189
46.3320,-0.0287
46.3360,-0.0075
46.3400,0.0012
46.3440,-0.0017
46.3480,0.0089
46.3520,0.0128
46.3560,0.0412
46.3600,0.0677
46.3640,0.1073
46.3680,0.0862
46.3720,0.1151
46.3760,0.1505
46.3800,0.1698
46.3840,0.1929
46.3880,0.1836
46.3920,0.1842
46.3960,0.2233
46.4000,0.2284
46.4040,0.2499
46.4080,0.2587
46.4120,0.2386
46.4160,0.2264
46.4200,0.2483
46.4240,0.2589
46.4280,0.2276
46.4320,0.2257
46.4360,0.2056
46.4400,0.1677
46.4440,0.1956
46.4480,0.1680
46.4520,0.1500
46.4560,0.1254
46.4600,0.0910
46.4640,0.1207
46.4680,0.0681
46.4720,0.0557
46.4760,-0.0084
46.4800,0.0339
46.4840,0.0240
46.4880,0.0229
46.4920,-0.0235
46.4960,-0.0330
46.5000,-0.0102
46.5040,0.0136
46.5080,-0.0222
46.5120,-0.0301
46.5160,-0.0464
46.5200,-0.0226
46.5240,-0.0225
46.5280,-0.0287
46.5320,-0.0751
46.5360,-0.0623
46.5400,-0.0229
46.5440,-0.0500
46.5480,-0.0465
46.5520,-0.0278
46.5560,-0.0423
46.5600,-0.0469
46.5640,-0.0510
46.5680,-0.0139
46.5720,-0.0373
46.5760,-0.0242
46.5800,-0.0360
46.5840,-0.0373
46.5880,-0.0235
46.5920,-0.0486
46.5960,-0.0534
46.6000,-0.0422
46.6040,0.0038
46.6080,-0.0494
46.6120,-0.0385
46.6160,-0.0325
46.6200,-0.0591
46.6240,-0.0219
46.6280,-0.0139
46.6320,-0.0360
46.6360,-0.0188
46.6400,-0.0219
46.6440,-0.0176
46.6480,-0.0074
46.6520,-0.0486
46.6560,-0.0275
46.6600,-0.0094
46.6640,-0.0207
46.6680,-0.0269
46.6720,-0.0160
46.6760,-0.0077
46.6800,-0.0052
46.6840,-0.0077
46.6880,-0.0237
46.6920,-0.0254
46.6960,-0.0157
46.7000,-0.0193
46.7040,0.0025
46.7080,-0.0216
46.7120,-0.0131
46.7160,-0.0056
46.7200,-0.0212
46.7240,-0.0214
46.7280,-0.0014
46.7320,-0.0306
46.7360,-0.0165
46.7400,0.0221
46.7440,0.0041
46.7480,0.0231
46.7520,0.0333
46.7560,0.0466
46.7600,0.0565
46.7640,0.0726
46.7680,0.0600
46.7720,0.0604
46.7760,0.0837
46.7800,0.1227
46.7840,0.1121
46.7880,0.1409
46.7920,0.1033
46.7960,0.1119
46.8000,0.1053
46.8040,0.0850
46.8080,0.0877
46.8120,0.0547
46.8160,0.0218
46.8200,0.0447
46.8240,0.0372
46.8280,0.0251
46.8320,0.0270
46.8360,-0.0007
46.8400,0.0117
46.8440,0.0014
46.8480,0.0106
46.8520,0.0028
46.8560,-0.0005
46.8600,0.0119
46.8640,-0.0052
46.8680,0.0210
46.8720,-0.0279
46.8760,0.0048
46.8800,0.0016
46.8840,0.0287
46.8880,0.0196
46.8920,-0.0007
46.8960,-0.0224
46.9000,-0.0428
46.9040,-0.0428
46.9080,-0.0659
46.9120,-0.0481
46.9160,-0.0566
46.9200,0.0244
46.9240,0.1559
46.9280,0.2948
46.9320,0.5298
46.9360,0.7433
46.9400,0.9262
46.9440,1.0162
46.9480,0.9369
46.9520,0.7036
46.9560,0.4468
46.9600,0.2134
46.9640,0.0377
46.9680,-0.1259
46.9720,-0.1804
46.9760,-0.2007
46.9800,-0.1557
46.9840,-0.1031
46.9880,-0.0464
46.9920,-0.0230
46.9960,0.0135
47.0000,0.0337
47.0040,0.0490
47.0080,0.0456
47.0120,0.0272
47.0160,0.0272
47.0200,0.0327
47.0240,0.0323
47.0280,0.0411
47.0320,0.0181
47.0360,0.0366
47.0400,0.0188
47.0440,0.0394
47.0480,0.0417
47.0520,0.0227
47.0560,0.0062
47.0600,0.0366
47.0640,0.0629
47.0680,0.0632
47.0720,0.0279
47.0760,0.0392
47.0800,0.0437
47.0840,0.0278
47.0880,0.0320
47.0920,0.0530
47.0960,0.0610
47.1000,0.0627
47.1040,0.0867
47.1080,0.0847
47.1120,0.0624
47.1160,0.0881
47.1200,0.1346
47.1240,0.1159
47.1280,0.1147
47.1320,0.1537
47.1360,0.1484
47.1400,0.1854
47.1440,0.2139
47.1480,0.2452
47.1520,0.2170
47.1560,0.2355
47.1600,0.2526
47.1640,0.2726
47.1680,0.3150
47.1720,0.2866
47.1760,0.3259
47.1800,0.3469
47.1840,0.3683
47.1880,0.3475
47.1920,0.3774
47.1960,0.3245
47.2000,0.3269
47.2040,0.3485
47.2080,0.3404
47.2120,0.3231
47.2160,0.3138
47.2200,0.3020
47.2240,0.3009
47.2280,0.2951
47.2320,0.2570
47.2360,0.2233
47.2400,0.2093
47.2440,0.2142
47.2480,0.1969
47.2520,0.1673
47.2560,0.1537
47.2600,0.1407
47.2640,0.1335
47.2680,0.1261
47.2720,0.1216
47.2760,0.1062
47.2800,0.1194
47.2840,0.1099
47.2880,0.1099
47.2920,0.0969
47.2960,0.0662
47.3000,0.0830
47.3040,0.1136
47.3080,0.0825
47.3120,0.0602
47.3160,0.0609
47.3200,0.0730
47.3240,0.0555
47.3280,0.0641
47.3320,0.0678
47.3360,0.0743
47.3400,0.0598
47.3440,0.0300
47.3480,0.1101
47.3520,0.0514
47.3560,0.0691
47.3600,0.0868
47.3640,0.0928
47.3680,0.0861
47.3720,0.0699
47.3760,0.0747
47.3800,0.0917
47.3840,0.0916
47.3880,0.0795
47.3920,0.0463
47.3960,0.0476
47.4000,0.0899
47.4040,0.0921
47.4080,0.0838
47.4120,0.0726
47.4160,0.0674
47.4200,0.0990
47.4240,0.1218
47.4280,0.0846
47.4320,0.0946
47.4360,0.0504
47.4400,0.0885
47.4440,0.0919
47.4480,0.0952
47.4520,0.0565
47.4560,0.0492
47.4600,0.0778
47.4640,0.0913
47.4680,0.0937
47.4720,0.0813
47.4760,0.0924
47.4800,0.0884
47.4840,0.1045
47.4880,0.0908
47.4920,0.0681
47.4960,0.0650
47.5000,0.0967
47.5040,0.0941
47.5080,0.1262
47.5120,0.0927
47.5160,0.0748
47.5200,0.1169
47.5240,0.0984
47.5280,0.1154
47.5320,0.1197
47.5360,0.0765
47.5400,0.1066
47.5440,0.1205
47.5480,0.1190
47.5520,0.1000
47.5560,0.0630
47.5600,0.0818
47.5640,0.0969
47.5680,0.0932
47.5720,0.0678
47.5760,0.1198
47.5800,0.0904
47.5840,0.1200
47.5880,0.1091
47.5920,0.1369
47.5960,0.1152
47.6000,0.1555
47.6040,0.1759
47.6080,0.1717
47.6120,0.1736
47.6160,0.1833
47.6200,0.2066
47.6240,0.2079
47.6280,0.2373
47.6320,0.2151
47.6360,0.1601
47.6400,0.2438
47.6440,0.2252
47.6480,0.2026
47.6520,0.2134
47.6560,0.1789
47.6600,0.1655
47.6640,0.1746
47.6680,0.1608
47.6720,0.1244
47.6760,0.1444
47.6800,0.0957
47.6840,0.1136
47.6880,0.1294
47.6920,0.1035
47.6960,0.1085
47.7000,0.0920
47.7040,0.0953
47.7080,0.1214
47.7120,0.0948
47.7160,0.0970
47.7200,0.1051
47.7240,0.1007
47.7280,0.0911
47.7320,0.1108
47.7360,0.0945
47.7400,0.1237
47.7440,0.0934
47.7480,0.0861
47.7520,0.0760
47.7560,0.0546
47.7600,0.0345
47.7640,0.0288
47.7680,0.0747
47.7720,0.1034
47.7760,0.2146
47.7800,0.3431
47.7840,0.5683
47.7880,0.7978
47.7920,1.0246
47.7960,1.1046
47.8000,1.0512
47.8040,0.9114
47.8080,0.6458
47.8120,0.3752
47.8160,0.1657
47.8200,0.0194
47.8240,-0.0446
47.8280,-0.1054
47.8320,-0.0506
47.8360,-0.0375
47.8400,0.0468
47.8440,0.1062
47.8480,0.0932
47.8520,0.0973
47.8560,0.1133
47.8600,0.1430
47.8640,0.1209
47.8680,0.1013
47.8720,0.1143
47.8760,0.1167
47.8800,0.1209
47.8840,0.1337
47.8880,0.1495
47.8920,0.1133
47.8960,0.1325
47.9000,0.1394
47.9040,0.1248
47.9080,0.1382
47.9120,0.1217
47.9160,0.1392
47.9200,0.1509
47.9240,0.1451
47.9280,0.1269
47.9320,0.1244
47.9360,0.1323
47.9400,0.1399
47.9440,0.1466
47.9480,0.1424
47.9520,0.1378
47.9560,0.1367
47.9600,0.1667
47.9640,0.1609
47.9680,0.1858
47.9720,0.1801
47.9760,0.1743
47.9800,0.1902
47.9840,0.1895
47.9880,0.2470
47.9920,0.2486
47.9960,0.2421
48.0000,0.2708
48.0040,0.2738
48.0080,0.3112
48.0120,0.3068
48.0160,0.3554
48.0200,0.3489
48.0240,0.3646
48.0280,0.4137
48.0320,0.3861
48.0360,0.3945
48.0400,0.3923
48.0440,0.4037
48.0480,0.4372
48.0520,0.4335
48.0560,0.4174
48.0600,0.4398
48.0640,0.4198
48.0680,0.4172
48.0720,0.4124
48.0760,0.3782
48.0800,0.4055
48.0840,0.3834
48.0880,0.3726
48.0920,0.3123
48.0960,0.2933
48.1000,0.3194
48.1040,0.3293
48.1080,0.2825
48.1120,0.2803
48.1160,0.2447
48.1200,0.2187
48.1240,0.2298
48.1280,0.1839
48.1320,0.1971
48.1360,0.1589
48.1400,0.1915
48.1440,0.1769
48.1480,0.1857
48.1520,0.1360
48.1560,0.1360
48.1600,0.1448
48.1640,0.1581
48.1680,0.1681
48.1720,0.1296
48.1760,0.1369
48.1800,0.1337
48.1840,0.1771
48.1880,0.1327
48.1920,0.1373
48.1960,0.1498
48.2000,0.1300
48.2040,0.1444
48.2080,0.1515
48.2120,0.1345
48.2160,0.1452
48.2200,0.1226
48.2240,0.1224
48.2280,0.1622
48.2320,0.1513
48.2360,0.1341
48.2400,0.1563
48.2440,0.1602
48.2480,0.1388
48.2520,0.1218
48.2560,0.1202
48.2600,0.1246
48.2640,0.1314
48.2680,0.1300
48.2720,0.1295
48.2760,0.1240
48.2800,0.1646
48.2840,0.1464
48.2880,0.1369
48.2920,0.1481
48.2960,0.0980
48.3000,0.1148
48.3040,0.1532
48.3080,0.1363
48.3120,0.1320
48.3160,0.1160
48.3200,0.1230
48.3240,0.1481
48.3280,0.1388
48.3320,0.1273
48.3360,0.1563
48.3400,0.1493
48.3440,0.1784
48.3480,0.1478
48.3520,0.1267
48.3560,0.1382
48.3600,0.1554
48.3640,0.1623
48.3680,0.1311
48.3720,0.1183
48.3760,0.1277
48.3800,0.1407
48.3840,0.1582
48.3880,0.1370
48.3920,0.1035
48.3960,0.1114
48.4000,0.1195
48.4040,0.1345
48.4080,0.1485
48.4120,0.1332
48.4160,0.1196
48.4200,0.1499
48.4240,0.1536
48.4280,0.1463
48.4320,0.1356
48.4360,0.1359
48.4400,0.1298
48.4440,0.1586
48.4480,0.1422
48.4520,0.1477
48.4560,0.1165
48.4600,0.1398
48.4640,0.1632
48.4680,0.1377
48.4720,0.1136
48.4760,0.1119
48.4800,0.1353
48.4840,0.1299
48.4880,0.1438
48.4920,0.1296
48.4960,0.1510
48.5000,0.1430
48.5040,0.1646
48.5080,0.1543
48.5120,0.1314
48.5160,0.1567
48.5200,0.1809
48.5240,0.1914
48.5280,0.2210
48.5320,0.2169
48.5360,0.2004
48.5400,0.2098
48.5440,0.2302
48.5480,0.2532
48.5520,0.2370
48.5560,0.2206
48.5600,0.2331
48.5640,0.2430
48.5680,0.2330
48.5720,0.2223
48.5760,0.1452
48.5800,0.1539
48.5840,0.1911
48.5880,0.1474
48.5920,0.1306
48.5960,0.1160
48.6000,0.1069
48.6040,0.1504
48.6080,0.0921
48.6120,0.1463
48.6160,0.0895
48.6200,0.0949
48.6240,0.1170
48.6280,0.1359
48.6320,0.1284
48.6360,0.1057
48.6400,0.1092
48.6440,0.1296
48.6480,0.1371
48.6520,0.1201
48.6560,0.0752
48.6600,0.0771
48.6640,0.0565
48.6680,0.0068
48.6720,0.0051
48.6760,0.0375
48.6800,0.0637
48.6840,0.1317
48.6880,0.2291
48.6920,0.3283
48.6960,0.4669
48.7000,0.7515
48.7040,0.9622
48.7080,1.1247
48.7120,1.0618
48.7160,0.8901
48.7200,0.6447
48.7240,0.4226
48.7280,0.1897
48.7320,0.0422
48.7360,-0.0888
48.7400,-0.1010
48.7440,-0.0712
48.7480,-0.0534
48.7520,-0.0020
48.7560,0.0540
48.7600,0.0959
48.7640,0.1033
48.7680,0.1237
48.7720,0.0812
48.7760,0.1259
48.7800,0.1094
48.7840,0.1232
48.7880,0.1073
48.7920,0.1044
48.7960,0.0945
48.8000,0.1063
48.8040,0.1133
48.8080,0.1132
48.8120,0.0870
48.8160,0.0809
48.8200,0.0985
48.8240,0.1165
48.8280,0.1027
48.8320,0.0906
48.8360,0.0581
48.8400,0.1164
48.8440,0.1326
48.8480,0.1093
48.8520,0.1180
48.8560,0.1151
48.8600,0.1114
48.8640,0.1111
48.8680,0.1352
48.8720,0.1237
48.8760,0.1336
48.8800,0.1266
48.8840,0.1362
48.8880,0.1502
48.8920,0.1571
48.8960,0.1724
48.9000,0.1936
48.9040,0.1889
48.9080,0.2257
48.9120,0.2265
48.9160,0.2102
48.9200,0.2621
48.9240,0.2816
48.9280,0.2981
48.9320,0.3176
48.9360,0.3267
48.9400,0.3619
48.9440,0.3657
48.9480,0.3635
48.9520,0.3840
48.9560,0.3682
48.9600,0.3985
48.9640,0.4141
48.9680,0.3967
48.9720,0.3417
48.9760,0.3399
48.9800,0.3582
48.9840,0.3367
48.9880,0.3399
48.9920,0.3154
48.9960,0.2961
49.0000,0.2897
49.0040,0.2876
49.0080,0.2423
49.0120,0.2314
49.0160,0.2174
49.0200,0.1908
49.0240,0.1910
49.0280,0.1352
49.0320,0.1617
49.0360,0.1357
49.0400,0.1247
49.0440,0.1211
49.0480,0.1362
49.0520,0.0907
49.0560,0.0736
49.0600,0.0929
49.0640,0.1140
49.0680,0.0831
49.0720,0.1047
49.0760,0.0548
49.0800,0.0541
49.0840,0.0755
49.0880,0.0227
49.0920,0.0417
49.0960,0.0614
49.1000,0.0566
49.1040,0.0653
49.1080,0.0822
49.1120,0.0334
49.1160,0.0527
49.1200,0.0898
49.1240,0.0462
49.1280,0.0643
49.1320,0.0671
49.1360,0.0430
49.1400,0.0514
49.1440,0.0695
49.1480,0.0378
49.1520,0.0283
49.1560,0.0340
49.1600,0.0235
49.1640,0.0516
49.1680,0.0567
49.1720,0.0415
49.1760,0.0349
49.1800,0.0261
49.1840,0.0496
49.1880,0.0386
49.1920,0.0282
49.1960,0.0168
49.2000,0.0445
49.2040,0.0702
49.2080,0.0302
49.2120,0.0280
49.2160,0.0582
49.2200,0.0232
49.2240,0.0686
49.2280,0.0535
49.2320,0.0616
49.2360,0.0349
49.2400,0.0485
49.2440,0.0662
49.2480,0.0418
49.2520,0.0180
49.2560,0.0310
49.2600,0.0138
49.2640,0.0293
49.2680,0.0525
49.2720,0.0341
49.2760,-0.0010
49.2800,0.0658
49.2840,0.0426
49.2880,0.0518
49.2920,0.0308
49.2960,-0.0096
49.3000,0.0417
49.3040,0.0095
49.3080,0.0227
49.3120,0.0249
49.3160,0.0189
49.3200,0.0232
49.3240,0.0423
49.3280,-0.0032
49.3320,0.0238
49.3360,0.0071
49.3400,0.0203
49.3440,0.0313
49.3480,0.0331
49.3520,0.0038
49.3560,0.0068
49.3600,0.0195
49.3640,0.0076
49.3680,0.0149
49.3720,0.0244
49.3760,0.0346
49.3800,0.0291
49.3840,0.0693
49.3880,0.0194
49.3920,0.0025
49.3960,0.0312
49.4000,0.0593
49.4040,0.0722
49.4080,0.0481
49.4120,0.0587
49.4160,0.0757
49.4200,0.0980
49.4240,0.1587
49.4280,0.1054
49.4320,0.1222
49.4360,0.1035
49.4400,0.1305
49.4440,0.1358
49.4480,0.1066
49.4520,0.0875
49.4560,0.0789
49.4600,0.0721
49.4640,0.0864
49.4680,0.0489
49.4720,0.0412
49.4760,0.0078
49.4800,0.0066
49.4840,0.0101
49.4880,0.0070
49.4920,-0.0117
49.4960,-0.0069
49.5000,-0.0027
49.5040,-0.0074
49.5080,0.0097
49.5120,-0.0308
49.5160,0.0221
49.5200,0.0131
49.5240,-0.0124
49.5280,0.0052
49.5320,-0.0164
49.5360,-0.0210
49.5400,-0.0071
49.5440,-0.0425
49.5480,-0.0704
49.5520,-0.0889
49.5560,-0.1346
49.5600,-0.0887
49.5640,-0.0674
49.5680,-0.0042
49.5720,0.0634
49.5760,0.1923
49.5800,0.3965
49.5840,0.6447
49.5880,0.8707
49.5920,0.9780
49.5960,0.9376
49.6000,0.7557
49.6040,0.5455
49.6080,0.2940
49.6120,0.0198
49.6160,-0.1067
49.6200,-0.1995
49.6240,-0.2473
49.6280,-0.2167
49.6320,-0.1862
49.6360,-0.1024
49.6400,-0.0824
49.6440,-0.0393
49.6480,-0.0424
49.6520,-0.0447
49.6560,-0.0356
49.6600,-0.0455
49.6640,-0.0360
49.6680,-0.0046
49.6720,-0.0328
49.6760,-0.0459
49.6800,-0.0118
49.6840,-0.0297
49.6880,-0.0335
49.6920,-0.0333
49.6960,-0.0481
49.7000,-0.0426
49.7040,-0.0110
49.7080,-0.0093
49.7120,-0.0236
49.7160,-0.0396
49.7200,-0.0414
49.7240,-0.0121
49.7280,-0.0498
49.7320,-0.0400
49.7360,-0.0438
49.7400,-0.0160
49.7440,-0.0211
49.7480,-0.0181
49.7520,-0.0347
49.7560,-0.0003
49.7600,-0.0043
49.7640,0.0366
49.7680,0.0140
49.7720,-0.0076
49.7760,0.0417
49.7800,0.0335
49.7840,0.1080
49.7880,0.0745
49.7920,0.0836
49.7960,0.0856
49.8000,0.1181
49.8040,0.1421
49.8080,0.1542
49.8120,0.1529
49.8160,0.1864
49.8200,0.1961
49.8240,0.2515
49.8280,0.2276
49.8320,0.2245
49.8360,0.2406
49.8400,0.2218
49.8440,0.2554
49.8480,0.2291
49.8520,0.2111
49.8560,0.2031
49.8600,0.1955
49.8640,0.2022
49.8680,0.1945
49.8720,0.1686
49.8760,0.1499
49.8800,0.1132
49.8840,0.1263
49.8880,0.0990
49.8920,0.0758
49.8960,0.0470
49.9000,0.0411
49.9040,0.0242
49.9080,0.0362
49.9120,-0.0325
49.9160,-0.0240
49.9200,-0.0084
49.9240,-0.0235
49.9280,-0.0280
49.9320,-0.0391
49.9360,-0.0589
49.9400,-0.0707
49.9440,-0.0498
49.9480,-0.0640
49.9520,-0.0905
49.9560,-0.0861
49.9600,-0.0744
49.9640,-0.0471
49.9680,-0.0671
49.9720,-0.0969
49.9760,-0.0788
49.9800,-0.0734
49.9840,-0.0811
49.9880,-0.0834
49.9920,-0.0584
49.9960,-0.1030
50.0000,-0.0791
50.0040,-0.0812
50.0080,-0.0767
50.0120,-0.0822
50.0160,-0.0968
50.0200,-0.0942
50.0240,-0.0712
50.0280,-0.1046
50.0320,-0.0877
50.0360,-0.1290
50.0400,-0.0836
50.0440,-0.0753
50.0480,-0.0918
50.0520,-0.1104
50.0560,-0.0900
50.0600,-0.1008
50.0640,-0.0864
50.0680,-0.0777
50.0720,-0.1127
50.0760,-0.0843
50.0800,-0.1036
50.0840,-0.0569
50.0880,-0.0896
50.0920,-0.0802
50.0960,-0.1015
50.1000,-0.1110
50.1040,-0.0776
50.1080,-0.1125
50.1120,-0.0863
50.1160,-0.1527
50.1200,-0.0950
50.1240,-0.0759
50.1280,-0.0805
50.1320,-0.1254
50.1360,-0.0973
50.1400,-0.0976
50.1440,-0.1307
50.1480,-0.0926
50.1520,-0.0886
50.1560,-0.1398
50.1600,-0.0984
50.1640,-0.0832
50.1680,-0.1191
50.1720,-0.0945
50.1760,-0.1517
50.1800,-0.1068
50.1840,-0.0958
50.1880,-0.0997
50.1920,-0.1257
50.1960,-0.1044
50.2000,-0.1211
50.2040,-0.0873
50.2080,-0.1120
50.2120,-0.1235
50.2160,-0.1169
50.2200,-0.1119
50.2240,-0.1069
50.2280,-0.0956
50.2320,-0.1146
50.2360,-0.1330
50.2400,-0.1347
50.2440,-0.0992
50.2480,-0.1081
50.2520,-0.0812
50.2560,-0.0716
50.2600,-0.0562
50.2640,-0.0289
50.2680,-0.0004
50.2720,-0.0289
50.2760,-0.0268
50.2800,-0.0003
50.2840,-0.0137
50.2880,-0.0010
50.2920,-0.0077
50.2960,-0.0481
50.3000,-0.0408
50.3040,-0.0525
50.3080,-0.0491
50.3120,-0.0991
50.3160,-0.0809
50.3200,-0.0977
50.3240,-0.1098
50.3280,-0.1118
50.3320,-0.1379
50.3360,-0.1186
50.3400,-0.1285
50.3440,-0.0878
50.3480,-0.1402
50.3520,-0.1447
50.3560,-0.1386
50.3600,-0.1075
50.3640,-0.1351
50.3680,-0.1276
50.3720,-0.1540
50.3760,-0.1259
50.3800,-0.1490
50.3840,-0.1377
50.3880,-0.1468
50.3920,-0.1725
50.3960,-0.2261
50.4000,-0.2381
50.4040,-0.2070
50.4080,-0.1685
50.4120,-0.1604
50.4160,-0.0475
50.4200,0.1008
50.4240,0.3132
50.4280,0.5231
50.4320,0.7346
50.4360,0.8302
50.4400,0.8106
50.4440,0.6434
50.4480,0.3563
50.4520,0.1192
50.4560,-0.0849
50.4600,-0.2311
50.4640,-0.3078
50.4680,-0.3668
50.4720,-0.3344
50.4760,-0.2878
50.4800,-0.2265
50.4840,-0.2034
50.4880,-0.1427
50.4920,-0.1595
50.4960,-0.1467
50.5000,-0.1450
50.5040,-0.1324
50.5080,-0.1416
50.5120,-0.1414
50.5160,-0.1564
50.5200,-0.1512
50.5240,-0.1316
50.5280,-0.1347
50.5320,-0.1593
50.5360,-0.1752
50.5400,-0.1324
50.5440,-0.1392
50.5480,-0.1286
50.5520,-0.1467
50.5560,-0.1443
50.5600,-0.1540
50.5640,-0.1416
50.5680,-0.1554
50.5720,-0.1144
50.5760,-0.1220
50.5800,-0.1315
50.5840,-0.1205
